Name,target_CO2_capacity(mmol/g),MW_or_Mn_(g/mol),Organic_Content_on_Adsorbent_Basis_(%),N_Content_on_Adsorbent_Basis_(mmol/g),Amine_2_or_Additive_2_to_Amine_1_Ratio,Additive_3_to_Amine_1_Ratio,OH_to_N_ratio,BET_Surface_Area_of_Solid_Support_(m2g_1),Pore_Volume_of_Solid_Support_(cm3g_1),Average_Pore_Diameters_(nm),Relative_Humidity_(%),CO2_Concentration_(vol%),Flow_Rate_(mL/min),Adsorption_Time_(min),Adsorption_Temperature_(),Amine_Efficiency_(mmol/mmol),Time_to_Half_Saturation_(min),Time_to_90%_Saturation_(min),Desorption_Temperature_(),Weight_Loss_Stability_(%),Capacity_Loss_Stability_(%),Cycle_Number,Heat_of_Adsorption_(kJ/mmol)
Mesoporous_?-Al2O3BPEI1.81_1.52_1,1.29,600,42.19653179,5.98,0.4,0,0.201607892,231,1.06,16.9,0,0.04,90,800,30,0.22,0,0,0,0,0,0,0
Mesoporous_?-Al2O3BPEI1.81_1.52_1,1.17,600,44.44444444,5.34,0.67,0,0.333913945,231,1.06,16.9,0,0.04,90,800,30,0.22,0,0,0,0,0,0,0
Mesoporous_?-Al2O3BPEI1.81_1.52_1,1.12,600,48.97959184,5.26,0.8,0,0.413853754,231,1.06,16.9,0,0.04,90,800,30,0.21,0,0,0,0,0,0,0
Mesoporous_?-Al2O3BPEI1.81_1.52_1,0.88,600,60.62992126,4.26,0.88,0,0.666196318,231,1.06,16.9,0,0.04,90,800,30,0.21,0,0,0,0,0,0,0
Mesoporous_?-Al2O3BPEI1.81_1.52_1,0.71,600,30.06993007,6.08,0,0,0,201,0.45,9.2,0,0.04,90,800,30,0.12,0,0,0,0,0,0,0
Mesoporous_?-Al2O3BPEI1.81_1.52_1,0.76,600,34.64052288,5.54,0.07,0,0.040906181,201,0.45,9.2,0,0.04,90,800,30,0.14,0,0,0,0,0,0,0
Mesoporous_?-Al2O3BPEI1.81_1.52_1,0.89,600,42.19653179,5.94,0.4,0,0.202965521,201,0.45,9.2,0,0.04,90,800,30,0.15,0,0,0,0,0,0,0
Mesoporous_?-Al2O3BPEI1.81_1.52_1,0.9,600,44.44444444,5.57,0.67,0,0.320125757,201,0.45,9.2,0,0.04,90,800,30,0.16,0,0,0,0,0,0,0
Mesoporous_?-Al2O3BPEI1.81_1.52_1,0.98,600,48.97959184,5.39,0.8,0,0.403872124,201,0.45,9.2,0,0.04,90,800,30,0.18,0,0,0,0,0,0,0
Mesoporous_?-Al2O3BPEI1.81_1.52_1,1.06,600,41.17647059,5.07,0.88,0,0.380159618,201,0.45,9.2,0,0.04,90,800,30,0.21,0,0,0,0,0,0,0
SBA-15TETA1_1_0,0.09238114,146.23,12,3.282500171,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.028143529,0,0,0,0,0,0,0
SBA-15TETA1_1_0,0.368760056,146.23,22,6.01791698,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.061277026,0,0,0,0,0,0,0
SBA-15TETA1_1_0,1.233365134,146.23,31,8.479792108,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.145447567,0,0,0,0,0,0,0
SBA-15TETA1_1_0,2.088211475,146.23,41,11.21520892,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.186194612,0,0,0,0,0,0,0
SBA-15TPTA1_1_0,0.074749429,188.3,13,2.761550717,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.027067918,0,0,0,0,0,0,0
SBA-15TPTA1_1_0,0.351988649,188.3,22,4.673393521,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.075317571,0,0,0,0,0,0,0
SBA-15TPTA1_1_0,1.178552441,188.3,32,6.797663303,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.173376113,0,0,0,0,0,0,0
SBA-15TPTA1_1_0,1.88436742,188.3,41,8.709506107,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.216357552,0,0,0,0,0,0,0
SBA-15EI-Den2_0_1,0.025363975,246.4,10,1.623376623,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.015624209,0,0,0,0,0,0,0
SBA-15EI-Den2_0_1,0.104044954,246.4,21,3.409090909,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.030519853,0,0,0,0,0,0,0
SBA-15EI-Den2_0_1,0.276324586,246.4,30,4.87012987,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.056738648,0,0,0,0,0,0,0
SBA-15EI-Den2_0_1,0.310199896,246.4,31,5.032467532,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.061639721,0,0,0,0,0,0,0
SBA-15EI-Den2_0_1,0.392035523,246.4,35,5.681818182,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.068998252,0,0,0,0,0,0,0
SBA-15EI-Den2_0_1,0.907577822,246.4,45,7.305194805,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.12423732,0,0,0,0,0,0,0
SBA-15PI-Den2_0_1,0.032113503,302.5,12,1.58677686,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.020238197,0,0,0,0,0,0,0
SBA-15PI-Den2_0_1,0.134731948,302.5,21,2.776859504,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.048519541,0,0,0,0,0,0,0
SBA-15PI-Den2_0_1,0.304667642,302.5,28,3.702479339,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.082287466,0,0,0,0,0,0,0
SBA-15PI-Den2_0_1,0.476834982,302.5,34,4.495867769,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.106060722,0,0,0,0,0,0,0
SBA-15PI-Den2_0_1,0.597125415,302.5,37,4.892561983,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.122047593,0,0,0,0,0,0,0
SBA-15PI-Den2_0_1,1.336256741,302.5,46,6.082644628,0,0,0,880,1,8.888888889,0,0.04,0,180,35,0.219683513,0,0,0,0,0,0,0
MMSNTEPA1_1.5_0,1.93,189,37.36730361,11.13686206,1.147546184,0,0,981,1.9,3.3,0,100,50,30,25,0.173298366,0.552974057,5.598310954,0,0,0,0,0
MMSNTEPA1_1.5_0,1.73,189,37.36730361,11.13686206,1.147546184,0,0,981,1.9,3.3,0,100,50,30,50,0.155339986,0.521582734,1.690647482,0,0,0,0,0
MMSNTEPA1_1.5_0,1.51,189,37.36730361,11.13686206,1.147546184,0,0,981,1.9,3.3,0,100,50,30,75,0.135585768,0.452828021,1.029478973,0,0,0,0,0
MMSNTEPA1_1.5_0,2.46,189,41.08280255,12.2442205,0.842278141,0,0,981,1.9,3.3,0,100,50,30,25,0.200911116,0.552974057,5.892690929,0,0,0,0,0
MMSNTEPA1_1.5_0,2.35,189,41.08280255,12.2442205,0.842278141,0,0,981,1.9,3.3,0,100,50,30,50,0.191927285,0.521582734,1.672661871,0,0,0,0,0
MMSNTEPA1_1.5_0,2.17,189,41.08280255,12.2442205,0.842278141,0,0,981,1.9,3.3,0,100,50,30,75,0.177226472,0.500705081,0.611929428,0,0,0,0,0
MMSNTEPA1_1.5_0,3.91,189,52.07764635,15.52109753,0.415153433,0,0,981,1.9,3.3,0,100,50,30,25,0.251915175,0.63006258,2.799720518,0,0,0,0,0
MMSNTEPA1_1.5_0,3.85,189,52.07764635,15.52109753,0.415153433,0,0,981,1.9,3.3,0,100,50,30,50,0.248049469,0.629496403,1.456834532,0,0,0,0,0
MMSNTEPA1_1.5_0,4.02,189,52.07764635,15.52109753,0.415153433,0,0,981,1.9,3.3,0,100,50,30,75,0.259002303,0.628181723,0.834720277,0,0,0,0,0
MMSNTEPA1_1.5_0,4.53,189,60.79769487,18.12,0.258751447,0,0,981,1.9,3.3,0,100,50,30,25,0.25,0.677817607,1.113396926,0,0,0,0,0
MMSNTEPA1_1.5_0,4.72,189,60.79769487,18.2,0.258751447,0,0,981,1.9,3.3,0,100,50,30,50,0.259340659,0.647482014,2.446043165,0,0,0,0,0
MMSNTEPA1_1.5_0,5.35,189,60.79769487,18.2,0.258751447,0,0,981,1.9,3.3,0,100,50,30,75,0.293956044,0.607921344,1.673192024,0,0,0,0,0
MMSNTEPA1_1.5_0,4.4,189,66.33303003,19.8570217,0.193040108,0,0,981,1.9,3.3,0,100,50,30,25,0.221584086,0.661753448,2.005212953,100,1.916932907,1.1,6,0
MMSNTEPA1_1.5_0,4.59,189,66.33303003,19.8570217,0.193040108,0,0,981,1.9,3.3,0,100,50,30,50,0.231152489,0.629496403,1.708633094,0,0,0,0,0
MMSNTEPA1_1.5_0,5.51,189,66.33303003,19.8570217,0.193040108,0,0,981,1.9,3.3,0,100,50,30,75,0.277483707,0.607481432,1.490139867,0,0,0,0,0
MMSNTEPA1_1.5_0,3.44,189,60,17.96120728,0,0,0,981,1.9,3.3,0,100,50,30,25,0.191523874,0,0,100,1.916058394,0.8,6,0
MMSNTEPA1_1.5_0,3.86,189,51.06342932,15.28601398,0.063821444,0,0,981,1.9,3.3,0,100,50,30,25,0.252518414,0,0,100,2.791625125,1.8,6,0
MMSNTEPA1_1.5_0,3.44,189,56.91927512,17.03898165,0.193276208,0,0,981,1.9,3.3,0,100,50,30,25,0.20189,0,0,100,3.154179003,1.2,6,0
MMSNTEPA1_1.5_0,4.33,189,74.37063998,22.26310801,0.123423565,0,0,981,1.9,3.3,0,100,50,30,25,0.194492162,0.661923568,3.358709521,0,0,0,0,0
MMSNTEPA1_1.5_0,4.49,189,74.37063998,22.26310801,0.123423565,0,0,981,1.9,3.3,0,100,50,30,50,0.201678939,0.629496403,2.697841727,0,0,0,0,0
MMSNTEPA1_1.5_0,5.13,189,74.37063998,22.26310801,0.123423565,0,0,981,1.9,3.3,0,100,50,30,75,0.230426048,0.608532332,1.823421878,0,0,0,0,0
MMSNTEPA1_1.5_0,4.55,189,60.79769487,18.2,0.258751447,0,0,981,1.9,3.3,0,15,50,30,75,0.25,1.197604616,2.179434345,0,0,0,0,0
MMSNTEPA1_1.5_0,3.54,189,60.79769487,18.2,0.258751447,0,0,981,1.9,3.3,0,0.04,50,30,25,0.194505495,106.2,191.6,0,0,0,0,0
MMSNTEPA1_1.5_0,4.03,189,56.93346509,18.31818182,0.193573692,0,0,981,1.9,3.3,0,100,50,30,25,0.22,0.033583333,6.45363,0,0,0,0,0
MMSNTEPA1_1.5_0,4.03,189,56.93346509,18.32,0.193573692,0,0,981,1.9,3.3,0,15,50,30,75,0.219978166,0.033583333,1.538452857,0,0,0,0,0
MMSNTEPA1_1.5_0,3.32,189,56.93346509,18.32,0.193573692,0,0,981,1.9,3.3,0,0.04,50,30,25,0.181222707,99.6,178.28,0,0,0,0,0
MMSNTEPA1_1.5_0,3.26,189,50.68699417,17.15789474,0.064852819,0,0,981,1.9,3.3,0,100,50,30,25,0.19,0.027166667,3.432343333,0,0,0,0,0
MMSNTEPA1_1.5_0,3.41,189,50.68699417,17.16,0.064852819,0,0,981,1.9,3.3,0,15,50,30,75,0.198717949,0.028416667,1.802832791,0,0,0,0,0
MMSNTEPA1_1.5_0,2.75,189,50.68699417,17.16,0.064852819,0,0,981,1.9,3.3,0,0.04,50,30,25,0.16025641,82.5,148.5,0,0,0,0,0
MMSNTEPA1_1.5_0,3.08,189,47.6,17.11,0,0,0,981,1.9,3.3,0,100,50,30,25,0.180011689,0.025666667,2.029703333,0,0,0,0,0
MMSNTEPA1_1.5_0,3.2,189,47.6,17.11,0,0,0,981,1.9,3.3,0,15,50,30,75,0.187025132,0.026666667,1.643280595,0,0,0,0,0
MMSNTEPA1_1.5_0,2.48,189,47.6,17.11,0,0,0,981,1.9,3.3,0,0.04,50,30,25,0.144944477,74.4,133.92,0,0,0,0,0
MCFTEPA1_1.5_0,2.4,189,35,7.171428571,0,0,0,479,2,22.5,0,100,50,80,40,0.33,0.47,2.11,0,0,0,0,0
MCFTEPA1_1.5_0,2.39,189,35,7.342857143,0.166666667,0,0,479,2,22.5,0,100,50,80,40,0.33,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,2.4,189,35,6.992857143,0.166666667,0,0.022257286,479,2,22.5,0,100,50,80,40,0.34,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,2.2,189,35,6.878571429,0.166666667,0,0,479,2,22.5,0,100,50,80,40,0.32,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,2.39,189,35,7.507142857,0.166666667,0,0.030226111,479,2,22.5,0,100,50,80,40,0.32,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,2.36,189,35,7.014285714,0.166666667,0,0.024213008,479,2,22.5,0,100,50,80,40,0.34,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,2.6,189,35,7.55,0.166666667,0,0.10839703,479,2,22.5,0,100,50,80,40,0.35,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,2.48,189,35,7.321428571,0.166666667,0,0.088519356,479,2,22.5,0,100,50,80,40,0.34,0.47,1.19,0,0,0,0,0
MCFTEPA1_1.5_0,2.23,189,35,7.064285714,0.166666667,0,0,479,2,22.5,0,100,50,80,40,0.32,0,0,0,0,0,0,0
MMONTEPA1_1.5_0,4.04,189,67.17,12.25,0.114920224,0.333333333,0,576,0.73,3.2,0,100,50,30,25,0.33,0.835,3.025,0,0,0,0,46.9
MMONTEPA1_1.5_0,4.34,189,67.17,12.25,0.114920224,0.333333333,0,576,0.73,3.2,0,100,50,30,50,0.354,0.7735,1.187333333,0,0,0,0,0
MMONTEPA1_1.5_0,4.56,189,67.17,12.25,0.114920224,0.333333333,0,576,0.73,3.2,0,100,50,30,75,0.372,0.9,1.2965,0,0,0,0,0
MMONTEPA1_1.5_0,3.58,189,67.17,12.25,0.114920224,0.333333333,0,576,0.73,3.2,0,15,50,30,75,0.292244898,1.205333333,2.212333333,100,0,1.71,10,0
MMONTEPA1_1.5_0,2.78,189,54.36,12.41,0.001363135,0,0,576,0.73,3.2,0,100,50,30,25,0.224,38.4,7.299333333,0,0,0,0,0
MMONTEPA1_1.5_0,3.24,189,54.36,12.41,0.001363135,0,0,576,0.73,3.2,0,100,50,30,50,0.261,37.25,1.536,0,0,0,0,0
MMONTEPA1_1.5_0,3.37,189,54.36,12.41,0.001363135,0,0,576,0.73,3.2,0,100,50,30,75,0.272,46.49,1.110333333,0,0,0,0,0
MMONTEPA1_1.5_0,2.6,189,54.36,12.41,0.001363135,0,0,576,0.73,3.2,0,15,50,30,75,0.209508461,57.84,1.556,100,0,2.01,10,0
MMONTEPA1_1.5_0,2.46,189,44.28,12.41,0,0,0,576,0.73,3.2,0,100,50,30,25,0.198,37.09,7.0825,0,0,0,0,0
MMONTEPA1_1.5_0,2.78,189,54.36,12.41,0.162357581,0,0,576,0.73,3.2,0,100,50,30,25,0.224,0.64,7.299333333,0,0,0,0,45.49
MMONTEPA1_1.5_0,3.24,189,54.36,12.41,0.162357581,0,0,576,0.73,3.2,0,100,50,30,50,0.261,0.620833333,1.536,0,0,0,0,0
MMONTEPA1_1.5_0,3.37,189,54.36,12.41,0.162357581,0,0,576,0.73,3.2,0,100,50,30,75,0.272,0.774833333,1.110333333,0,0,0,0,0
MMONTEPA1_1.5_0,2.6,189,54.36,12.41,0.162357581,0,0,576,0.73,3.2,0,15,50,30,75,0.2095,0.964,1.556,100,0,2.01,10,0
MMONTEPA1_1.5_0,2.46,189,44.28,12.41,0,0,0,576,0.73,3.2,0,100,50,30,25,0.198,0.618166667,7.0825,0,0,0,0,41.95
MMONTEPA1_1.5_0,2.78,189,44.28,12.41,0,0,0,576,0.73,3.2,0,100,50,30,50,0.224,0.577333333,1.557666667,0,0,0,0,0
MMONTEPA1_1.5_0,2.9,189,44.28,12.41,0,0,0,576,0.73,3.2,0,100,50,30,75,0.234,0.733666667,1.179,0,0,0,0,0
MMONTEPA1_1.5_0,2.46,189,44.28,12.41,0,0,0,576,0.73,3.2,0,15,50,30,75,0.198227236,0.702833333,1.1205,100,0,12.77,10,0
MMONTEPA1_1.5_0,3.85,189,68.46,12.33974359,0.02739726,0.437928082,0,576,0.73,3.2,0,100,50,30,25,0.312,0.6955,12.54033333,0,0,0,0,0
MMONTEPA1_1.5_0,3.95,189,66.48,12.0795107,0.082110795,0.373549376,0,576,0.73,3.2,0,100,50,30,25,0.327,0.6955,1.662,0,0,0,0,0
MMONTEPA1_1.5_0,3.94,189,67.19,12.50793651,0.253279729,0.168429962,0,576,0.73,3.2,0,100,50,30,25,0.315,0.6955,3.605166667,0,0,0,0,0
MMONTEPA1_1.5_0,3.75,189,68.71,12.29508197,0.410361135,0.066638005,0,576,0.73,3.2,0,100,50,30,25,0.305,0.6955,3.300166667,0,0,0,0,0
MMONTEPA1_1.5_0,2.58,189,50.76,12.9,0.041023558,0,0,576,0.73,3.2,0,100,50,30,25,0.2,0.698333333,0.781166667,0,0,0,0,0
MMONTEPA1_1.5_0,2.67,189,51.28,12.13636364,0.112068966,0,0,576,0.73,3.2,0,100,50,30,25,0.22,0.698333333,0.781166667,0,0,0,0,0
MMONTEPA1_1.5_0,2.65,189,60.59,11.67400881,0.36488201,0,0,576,0.73,3.2,0,100,50,30,25,0.227,0.698333333,0.781166667,0,0,0,0,0
MMONTEPA1_1.5_0,2.73,189,67.55,12.63888889,0.416142558,0,0,576,0.73,3.2,0,100,50,30,25,0.216,0.698333333,0.828666667,0,0,0,0,0
MPSBPEI1.81_1.52_1,2.36,600,45.1,10.5,0,0,0,300,1.3,17,0,0.04,100,1440,25,0.22,0,0,100,2.853697749,55.5,4,0
MPSBPEI1.81_1.52_1,2.26,600,48.76,10.7,0.06,0,0,300,1.3,17,0,0.04,100,1440,25,0.21,0,0,100,0.85320923,9.1,4,0
MPSBPEI1.81_1.52_1,2.19,600,47.7,10.5,0.06,0,0,300,1.3,17,0,0.04,100,1440,25,0.21,0,0,100,1.121395514,1.37,4,0
MPSAM-TEPA1_2.5_0,1.5,331,48.97,10.71428571,0,0,0,1027.2,0.73,2.85,0,100,80,60,25,0.14,1.98,5.02,0,0,0,0,0
MPSAM-TEPA1_2.5_0,1.37,331,47.59,10.06435045,0,0,0,863.8,0.48,2.24,0,100,80,60,25,0.11,1.8,4.95,0,0,0,0,0
MPSAM-TEPA1_2.5_0,2.05,331,48.43,10.24199396,0,0,0,1052.6,0.69,2.62,0,100,80,60,25,0.16,0.601,1.73,0,0,0,0,0
MCFAM-TEPA1_2.5_0,2.87,331,48.92,10.34285714,0,0,0,451.5,0.54,4.75,0,100,80,60,25,0.22,0.86,3.45,100,0,1,12,0
MCFDEA0_1_0,2.48,105.14,51.63,4.914285714,0,0,0,451.5,0.54,4.75,0,100,80,60,25,0.5,0.73,2.67,0,0,0,0,0
MCFTEPA1_1.5_0,4.4,189,49.68,13.14285714,0,0,0,451.5,0.54,4.75,0,100,80,60,25,0.33,1.17,2.09,100,0,48.3,5,0
MCFAM-TEPA1_2.5_0,0.568181818,331,48.92,10.34285714,0,0,0,451.5,0.54,4.75,0,100,80,60,25,0.054934706,0.71,3.47,0,0,0,0,0
MCFAM-TEPA1_2.5_0,0.795454545,331,48.92,10.34285714,0,0,0,451.5,0.54,4.75,0,100,80,60,35,0.076908589,0,0,0,0,0,0,0
MCFAM-TEPA1_2.5_0,1.022727273,331,48.92,10.34285714,0,0,0,451.5,0.54,4.75,0,100,80,60,45,0.098882471,0,0,0,0,0,0,0
MCFAM-TEPA1_2.5_0,1.25,331,48.92,10.34285714,0,0,0,451.5,0.54,4.75,0,100,80,60,55,0.120856354,0,0,0,0,0,0,0
MCFAM-TEPA1_2.5_0,1.477272727,331,48.92,10.34285714,0,0,0,451.5,0.54,4.75,0,100,80,60,65,0.142830236,0,0,0,0,0,0,0
MCFAM-TEPA1_2.5_0,1.704545455,331,48.92,10.34285714,0,0,0,451.5,0.54,4.75,0,100,80,60,75,0.164804119,0,0,0,0,0,0,0
MCFAM-TEPA1_2.5_0,1.931818182,331,48.92,10.34285714,0,0,0,451.5,0.54,4.75,0,100,80,60,85,0.186778001,0,0,0,0,0,0,0
MCFAM-TEPA1_2.5_0,2.41,331,40,8.459214502,0,0,0,451.5,0.54,4.75,0,100,80,60,25,0.284896429,1.29,4.523,0,0,0,0,0
MCFAM-TEPA1_2.5_0,3.62,331,60,12.68882175,0,0,0,451.5,0.54,4.75,0,100,80,60,25,0.285290476,1.8,6.84,0,0,0,0,0
MCFAM-TEPA1_2.5_0,2.73,331,70,14.80362538,0,0,0,451.5,0.54,4.75,0,100,80,60,25,0.184414286,1.29,4.29,0,0,0,0,0
MCFPAA1_0_0,1.32,2200,26,4.551724138,0,0,0,608,2.03,28.4,0,10,90,180,25,0.29,0,0,0,0,0,0,0
MCFPAA1_0_0,1.53,2200,32,5.666666667,0,0,0,608,2.03,28.4,0,10,90,180,25,0.27,0,0,0,0,0,0,0
MCFPAA1_0_0,1.42,2200,35,6.173913043,0,0,0,608,2.03,28.4,0,10,90,180,25,0.23,0,0,0,0,0,0,0
MCFPAA1_0_0,1.261146497,2200,35,6.173913043,0,0,0,608,2.03,28.4,0,10,90,180,50,0.204270207,0,0,0,0,0,0,0
MCFPAA1_0_1,1.21,2201,135,7.173913043,0,0,0,608,2.03,28.4,0,10,90,180,75,0.168666667,0,0,0,0,0,0,0
MCFPAA1_0_0,1.200636943,2200,35,6.173913043,0,0,0,608,2.03,28.4,0,10,90,180,100,0.194469364,0,0,120,0,17,5,0
MCFPAA1_0_0,0.99044586,2200,35,6.173913043,0,0,0,608,2.03,28.4,0,10,90,180,120,0.160424329,0,0,0,0,0,0,0
MCFPAA1_0_0,1.3,2200,35,6.173913043,0,0,0,608,2.03,28.4,0,10,90,180,30,0.21056338,0,0,120,0,5,5,0
MCFPAA1_0_0,0.780254777,2200,35,6.173913043,0,0,0,608,2.03,28.4,0,10,90,180,140,0.126379295,0,0,0,0,0,0,0
MCFPAA1_0_0,0.527070064,2200,35,6.173913043,0,0,0,608,2.03,28.4,0,10,90,180,25,0.085370503,0,0,0,0,0,0,0
MCFPAA1_0_0,1.35,2200,47,8.4375,0,0,0,608,2.03,28.4,0,10,90,180,25,0.16,0,0,0,0,0,0,0
MCFGPAA1_0.1_0,1.14,2372,22,3.5625,0,0,0,608,2.03,28.4,0,10,90,180,25,0.32,0,0,0,0,0,0,0
MCFGPAA1_0.1_0,1.21,2372,28,4.653846154,0,0,0,608,2.03,28.4,0,10,90,180,25,0.26,0,0,0,0,0,0,0
MCFGPAA1_0.1_0,1.38,2372,35,5.75,0,0,0,608,2.03,28.4,0,10,90,180,25,0.24,0,0,0,0,0,0,0
MCFGPAA1_0.1_0,1.25,2372,35,5.75,0,0,0,608,2.03,28.4,0,10,90,180,50,0.217391304,0,0,0,0,0,0,0
MCFGPAA1_0.1_1,1.15,2373,135,6.75,0,0,0,608,2.03,28.4,0,10,90,180,75,0.17037037,0,0,0,0,0,0,0
MCFGPAA1_0.1_0,1.141719745,2372,35,5.75,0,0,0,608,2.03,28.4,0,10,90,180,100,0.198559956,0,0,0,0,0,0,0
MCFGPAA1_0.1_0,1.140127389,2372,35,5.75,0,0,0,608,2.03,28.4,0,10,90,180,120,0.198283024,0,0,120,0,32,5,0
MCFGPAA1_0.1_0,0.041666667,2372,35,5.75,0,0,0,608,2.03,28.4,0,10,90,180,30,0.007246377,0,0,120,0,17,5,0
MCFGPAA1_0.1_0,1.00955414,2372,35,5.75,0,0,0,608,2.03,28.4,0,10,90,180,140,0.175574633,0,0,0,0,0,0,0
MCFGPAA1_0.1_0,0.899681529,2372,35,5.75,0,0,0,608,2.03,28.4,0,10,90,180,25,0.156466353,0,0,0,0,0,0,0
MCFGPAA1_0.1_0,1.04,2372,44,7.428571429,0,0,0,608,2.03,28.4,0,10,90,180,25,0.14,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,4.16,189,55,10.05,0.571428571,0,0.378552359,272,1.54,28,0,100,70,100,40,0.41,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,5.03,189,65,12.52,0.444444444,0,0.303869905,272,1.54,28,0,100,70,100,40,0.4,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,4.65,189,75,11.86,1.142857143,0,0.641560069,272,1.54,28,0,100,70,100,40,0.39,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,4.98,189,85,14.11,0.888888889,0,0.539256018,272,1.54,28,0,100,70,100,40,0.35,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,4.44,189,55,9.5,0.571428571,0,0.400468548,272,1.54,28,0,100,70,100,40,0.47,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,5.09,189,65,12.47,0.444444444,0,0.305088309,272,1.54,28,0,100,70,100,40,0.41,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,5.02,189,75,11.54,0.875,0,0.659350296,272,1.54,28,0,100,70,100,40,0.43,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,3.85,189,85,14.09,0.888888889,0,0.540021463,272,1.54,28,0,100,70,100,40,0.27,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,5.12,189,61.59,10.19,0.949667616,0,0.560027165,272,1.54,28,0,100,70,100,40,0.5,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,5.39,189,78.41,14.16,0.619706672,0,0.403013899,272,1.54,28,0,100,70,100,40,0.38,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,4.02,189,53.18,10.31,0.3295,0,0.243174912,272,1.54,28,0,100,70,100,40,0.39,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,3.87,189,86.82,14.21,1.560666667,0,0.626757233,272,1.54,28,0,100,70,100,40,0.27,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,5.26,189,70,12.2,0.75,0,0.467760394,272,1.54,28,0,100,70,100,40,0.43,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,5.34,189,70,12.23,1,0,0.466612985,272,1.54,28,0,100,70,100,40,0.44,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,5.61,189,70,11.96,0.75,0,0.477146891,272,1.54,28,0,100,70,100,40,0.47,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,5.63,189,70,11.2,1,0,0.509524715,272,1.54,28,0,100,70,100,40,0.5,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,5.59,189,70,11.46,0.75,0,0.497964818,272,1.54,28,0,100,70,100,40,0.49,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,5.64,189,72.8,19.20844327,0.63963964,0,0.461144043,272,1.54,28,0,100,70,100,40,0.293620879,0,0,0,0,0,0,7.89
MCFTEPA1_1.5_0,4.71,189,72.8,19.20844327,0.63963964,0,0.461144043,272,1.54,28,0,100,70,100,20,0.24520467,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,5.15,189,72.8,19.20844327,0.63963964,0,0.461144043,272,1.54,28,0,100,70,100,30,0.268111264,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,5.71,189,72.8,19.20844327,0.63963964,0,0.461144043,272,1.54,28,0,100,70,100,40,0.29726511,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,6.93,189,72.8,19.20844327,0.63963964,0,0.461144043,272,1.54,28,0,100,70,100,50,0.360778846,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,5.25,189,72.8,19.20844327,0.63963964,0,0.461144043,272,1.54,28,0,100,70,100,60,0.273317308,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,4.57,189,72.8,19.20844327,0.63963964,0,0.461144043,272,1.54,28,0,100,70,100,70,0.237916209,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,3.41,189,72.8,19.20844327,0.63963964,0,0.461144043,272,1.54,28,0,100,70,100,80,0.177526099,0,0,0,0,0,0,0
MCFTEPA1_1.5_0,4.43,189,72.8,19.20844327,0.63963964,0,0.461144043,272,1.54,28,0,15,70,100,20,0.230627747,0,0,0,0,0,0,0
